Lorenz X,Lorenz Y,Lorenz Z,Rossler X,Rossler Y,Rossler Z,Duffing,Logistic
-13.49770199,-15.62661392,31.30430176,7.57,-0.959,6.72,-0.0926,0.00079631
-13.74963887,-14.09534876,33.64189784,7.51,-0.887,6.93,-0.11,0.003182705
-13.6251931,-12.02980241,35.39214854,7.45,-0.815,7.15,-0.128,0.012690301
-13.1181061,-9.680666891,36.38915569,7.39,-0.743,7.36,-0.145,0.05011703
-12.27317589,-7.333586893,36.60399514,7.32,-0.672,7.58,-0.163,0.190421253
-11.17580778,-5.230622047,36.13403772,7.25,-0.602,7.8,-0.18,0.616643998
-9.931460636,-3.520162079,35.15136911,7.18,-0.532,8.02,-0.197,0.945576711
-8.643774038,-2.249937004,33.84233492,7.1,-0.462,8.24,-0.215,0.205845579
-7.398641696,-1.391642962,32.36490628,7.02,-0.393,8.45,-0.232,0.653892706
-6.256893247,-0.875786473,30.83173924,6.94,-0.325,8.67,-0.249,0.90526814
-5.254261465,-0.621008437,29.31233767,6.85,-0.257,8.89,-0.266,0.343030938
-4.40565086,-0.552257399,27.84383819,6.77,-0.189,9.1,-0.283,0.901442855
-3.710950116,-0.608987481,26.44275302,6.68,-0.123,9.31,-0.3,0.355374537
-3.160616095,-0.746870638,25.11416402,6.58,-0.0568,9.51,-0.316,0.916333902
-2.740206803,-0.936210846,23.85771768,6.49,0.00841,9.71,-0.333,0.306664328
-2.433669148,-1.159160557,22.67104163,6.39,0.0729,9.9,-0.349,0.850485272
-2.225507905,-1.406866838,21.55147593,6.29,0.137,10.1,-0.366,0.508640297
-2.102079388,-1.67704046,20.49686006,6.18,0.2,10.3,-0.382,0.999701381
-2.052262526,-1.972093798,19.50587156,6.08,0.262,10.4,-0.398,0.001194119
-2.067723044,-2.297827009,18.57820782,5.97,0.323,10.6,-0.414,0.004770772
-2.142936219,-2.662573862,17.71477008,5.86,0.383,10.8,-0.43,0.018992049
-2.275085144,-3.076697498,16.91793549,5.75,0.443,10.9,-0.446,0.074525403
-2.46390997,-3.552323424,16.1919722,5.63,0.502,11,-0.462,0.27588547
-2.711549382,-4.103195514,15.54364415,5.52,0.559,11.2,-0.477,0.799090711
-3.022386546,-4.744529466,14.98305617,5.4,0.616,11.3,-0.492,0.642178987
-3.402884328,-5.492708049,14.52479491,5.28,0.672,11.4,-0.507,0.919140542
-3.861364142,-6.364604112,14.18941353,5.16,0.726,11.5,-0.522,0.297284824
-4.407643964,-7.376222304,14.00527019,5.03,0.78,11.5,-0.537,0.835626229
-5.05239826,-8.540215599,14.01062272,4.91,0.833,11.6,-0.552,0.549420136
-5.806032211,-9.861675023,14.25564722,4.79,0.884,11.6,-0.566,0.990230601
-6.67677908,-11.33148006,14.80359458,4.66,0.935,11.7,-0.581,0.038695833
-7.667658517,-12.916616,15.72953523,4.53,0.984,11.7,-0.595,0.148793863
-8.771946331,-14.54759073,17.11406856,4.41,1.03,11.7,-0.609,0.506616998
-9.967051468,-16.10501724,19.02834674,4.28,1.08,11.7,-0.622,0.999824861
-11.20740808,-17.41111913,21.5069411,4.15,1.13,11.6,-0.636,0.000700432
-12.41838424,-18.23684372,24.50875898,4.02,1.17,11.6,-0.649,0.002799765
-13.49511497,-18.33791146,27.87584982,3.9,1.21,11.5,-0.662,0.011167705
-14.31141781,-17.52598315,31.31403704,3.77,1.26,11.5,-0.675,0.044171949
-14.74218722,-15.75793056,34.42645908,3.64,1.3,11.4,-0.688,0.168883152
-14.69605,-13.1962064,36.81250835,3.52,1.34,11.3,-0.7,0.561446531
-14.1460182,-10.1883865,38.19756449,3.39,1.38,11.2,-0.713,0.984897295
-13.14222896,-7.158890145,38.52075755,3.26,1.42,11,-0.725,0.059498452
-11.79879579,-4.471060582,37.92752813,3.14,1.45,10.9,-0.736,0.223833543
-10.26160041,-2.337055373,36.68163443,3.02,1.49,10.7,-0.748,0.694928352
-8.6731088,-0.808214159,35.05991364,2.9,1.53,10.6,-0.759,0.84801175
-7.14771775,0.177951716,33.28299674,2.78,1.56,10.4,-0.77,0.515551288
-5.761929272,0.737266655,31.49421542,2.66,1.59,10.2,-0.781,0.99903263
-4.55615253,0.993037352,29.77029931,2.54,1.62,10,-0.791,0.003865738
-3.542479485,1.051571605,28.14301663,2.42,1.65,9.85,-0.801,0.015403176
-2.713853733,0.994016846,26.61895228,2.31,1.68,9.65,-0.811,0.060663671
-2.052114189,0.877200435,25.19309112,2.2,1.71,9.44,-0.821,0.227934359
-1.534027621,0.738085489,23.85654422,2.09,1.74,9.22,-0.83,0.703921148
-1.135327249,0.59889353,22.60023402,1.98,1.77,9,-0.839,0.833664661
-0.83313585,0.471624748,21.41626794,1.87,1.79,8.78,-0.848,0.554671577
-0.607219765,0.361600597,20.29818905,1.77,1.82,8.55,-0.856,0.988044075
-0.440464811,0.270048294,19.24078451,1.66,1.84,8.32,-0.865,0.047251924
-0.318874991,0.195886538,18.23978626,1.56,1.86,8.08,-0.872,0.180076718
-0.231307899,0.136898014,17.29160042,1.46,1.89,7.85,-0.88,0.590596376
-0.169089582,0.090456535,16.3931039,1.37,1.91,7.61,-0.887,0.967169187
-0.125598184,0.053945226,15.54150556,1.27,1.93,7.38,-0.894,0.127011803
-0.095867793,0.0249698,14.73425679,1.18,1.95,7.15,-0.901,0.443519221
-0.07623854,0.001442456,13.96899568,1.09,1.96,6.91,-0.907,0.987239686
-0.064062765,-0.018411161,13.24351265,1,1.98,6.68,-0.913,0.050389952
-0.057467568,-0.036087216,12.55572887,0.918,2,6.46,-0.919,0.191403219
-0.055168963,-0.052859375,11.90368235,0.835,2.02,6.23,-0.924,0.619072107
-0.056330681,-0.069842216,11.28551837,0.753,2.03,6.01,-0.929,0.943287333
-0.060460234,-0.088055786,10.69948254,0.674,2.04,5.79,-0.934,0.213985361
-0.067335403,-0.108488704,10.14391558,0.597,2.06,5.57,-0.938,0.672782506
-0.076955336,-0.132159713,9.617249287,0.521,2.07,5.36,-0.942,0.880584823
-0.089511626,-0.160179143,9.118003755,0.448,2.08,5.15,-0.946,0.42062077
-0.105375947,-0.193812701,8.644785872,0.377,2.1,4.95,-0.949,0.974795752
-0.125101954,-0.234550686,8.196289625,0.307,2.11,4.75,-0.952,0.098275977
-0.149440172,-0.284186272,7.771298853,0.239,2.12,4.56,-0.955,0.354471237
-0.179365551,-0.34490706,7.368693603,0.174,2.13,4.37,-0.958,0.915285517
-0.216118248,-0.419404806,6.987461862,0.109,2.14,4.19,-0.96,0.310151758
-0.261259038,-0.511009051,6.626719365,0.0471,2.14,4.01,-0.961,0.85583058
-0.316741686,-0.623851457,6.285741698,-0.0137,2.15,3.84,-0.963,0.493538392
-0.385005468,-0.763068911,5.964015159,-0.0728,2.16,3.67,-0.964,0.99983299
-0.46909212,-0.935054894,5.661316355,-0.13,2.17,3.51,-0.965,0.000667926
-0.572792504,-1.147770035,5.377835967,-0.186,2.17,3.36,-0.965,0.002669921
-0.70082948,-1.411123806,5.114370433,-0.241,2.18,3.21,-0.965,0.010651172
-0.859084399,-1.737439133,4.87261815,-0.294,2.18,3.06,-0.965,0.042150898
-1.054875272,-2.142008577,4.655636379,-0.346,2.19,2.92,-0.965,0.161496799
-1.297293966,-2.643741339,4.468544494,-0.396,2.19,2.79,-0.964,0.54166233
-1.597606536,-3.265878035,4.319602886,-0.445,2.2,2.66,-0.963,0.993057001
-1.969711926,-4.036702506,4.221859173,-0.493,2.2,2.53,-0.961,0.027579176
-2.430634262,-4.990083516,4.195637216,-0.54,2.2,2.41,-0.96,0.107274259
-3.000982516,-6.165492379,4.272243629,-0.586,2.2,2.3,-0.958,0.383065968
-3.705229671,-7.606794386,4.499347865,-0.63,2.21,2.19,-0.955,0.945305729
-4.571510367,-9.358495481,4.948453692,-0.673,2.21,2.08,-0.953,0.206811232
-5.630363644,-11.45711691,5.724462558,-0.716,2.21,1.98,-0.95,0.656161386
-6.911401082,-13.91395168,6.97596189,-0.757,2.21,1.88,-0.947,0.902454486
-8.436250215,-16.68412368,8.901496088,-0.798,2.21,1.79,-0.943,0.352121548
-10.20551226,-19.61764829,11.74031654,-0.837,2.21,1.7,-0.94,0.912527853
-12.17769071,-22.39630583,15.72598733,-0.876,2.21,1.61,-0.936,0.319283081
-14.24106327,-24.48420257,20.97485779,-0.914,2.21,1.53,-0.932,0.869365581
-16.18816106,-25.1621448,27.30232891,-0.951,2.21,1.46,-0.927,0.454276271
-17.71671842,-23.74096885,34.0422615,-0.987,2.2,1.38,-0.923,0.991637362
-18.48804977,-19.96014467,40.06628256,-1.02,2.2,1.31,-0.918,0.033170816
-18.24742515,-14.33081405,44.18056382,-1.06,2.2,1.25,-0.913,0.128282052
-16.94784215,-8.037928165,45.73838724,-1.09,2.2,1.18,-0.907,0.447303068
-14.78410406,-2.355993049,44.95658684,-1.12,2.19,1.12,-0.902,0.988892133
-12.10602481,1.937666843,42.6560086,-1.16,2.19,1.06,-0.896,0.043937928
-9.279461797,4.708449459,39.73476847,-1.19,2.19,1.01,-0.89,0.168029544
-6.585234887,6.234134671,36.82137843,-1.22,2.18,0.957,-0.884,0.559182466
-4.187872876,6.914531513,34.2210215,-1.25,2.18,0.908,-0.877,0.985989743
-2.152605048,7.100639674,32.01528947,-1.28,2.17,0.861,-0.871,0.055255879
-0.478404032,7.043073358,30.17591632,-1.31,2.17,0.816,-0.864,0.208810667
0.8721106,6.900946857,28.63933622,-1.34,2.16,0.774,-0.857,0.660835089
1.951822685,6.767463378,27.34286082,-1.37,2.16,0.734,-0.85,0.896528297
2.816641633,6.693362001,26.23746382,-1.4,2.15,0.696,-0.843,0.371061239
3.518925667,6.703660639,25.28952884,-1.43,2.14,0.66,-0.836,0.933499183
4.104546053,6.808386185,24.47858412,-1.46,2.14,0.625,-0.828,0.248313832
4.61200334,7.009034992,23.79425642,-1.48,2.13,0.593,-0.821,0.746616291
5.072593532,7.302226172,23.23363321,-1.51,2.12,0.562,-0.813,0.75672162
5.511023605,7.681529016,22.79928216,-1.54,2.11,0.533,-0.805,0.736376039
5.946125654,8.138075964,22.49780192,-1.56,2.11,0.506,-0.797,0.776505472
6.391470204,8.660345582,22.33865322,-1.59,2.1,0.48,-0.789,0.694178895
6.855772851,9.233385755,22.33299215,-1.62,2.09,0.455,-0.781,0.849178226
7.343052735,9.837718615,22.49223428,-1.64,2.08,0.432,-0.773,0.512298265
7.85255556,10.44821014,22.82610887,-1.67,2.07,0.41,-0.765,0.999395011
8.378511288,11.03328473,23.34003832,-1.69,2.06,0.39,-0.757,0.002418493
8.909864429,11.5549885,24.03183715,-1.72,2.05,0.37,-0.748,0.009650576
9.430190301,11.97048836,24.88800569,-1.74,2.04,0.352,-0.74,0.03822977
9.918075446,12.23552759,25.88029355,-1.76,2.03,0.334,-0.731,0.147073019
10.34825677,12.31001001,26.96363502,-1.79,2.02,0.318,-0.723,0.501770186
10.69373102,12.16518268,28.07679232,-1.81,2.01,0.302,-0.714,0.999987466
10.92882521,11.79095078,29.14677817,-1.83,2,0.288,-0.706,0.0000501
11.03287578,11.20109221,30.09716304,-1.86,1.99,0.274,-0.697,0.000200535
10.99380686,10.43412197,30.85887169,-1.88,1.98,0.261,-0.688,0.000801979
10.81070546,9.548662174,31.38070474,-1.9,1.97,0.249,-0.68,0.003205345
10.49462419,8.614127472,31.63645622,-1.92,1.95,0.237,-0.671,0.012780283
10.06731145,7.699379896,31.62657021,-1.94,1.94,0.226,-0.663,0.05046779
9.558190585,6.862691666,31.37432,-1.97,1.93,0.216,-0.654,0.19168317
9.000399799,6.145534403,30.91838576,-1.99,1.92,0.206,-0.645,0.61976293
8.426857788,5.57098426,30.30451043,-2.01,1.9,0.197,-0.637,0.942627363
7.867128357,5.145907749,29.57847821,-2.03,1.89,0.188,-0.628,0.216324071
7.345474148,4.865263213,28.78154264,-2.05,1.88,0.18,-0.62,0.67811187
6.880109007,4.716880075,27.94834421,-2.07,1.86,0.173,-0.612,0.873104647
6.48340481,4.685602926,27.10671196,-2.09,1.85,0.166,-0.603,0.44317169
6.16270934,4.756299878,26.27857373,-2.11,1.83,0.159,-0.595,0.987082173
5.92144916,4.915690496,25.48132905,-2.13,1.82,0.153,-0.587,0.051003829
5.760267915,5.153188773,24.72927062,-2.15,1.8,0.147,-0.579,0.193609753
5.678039775,5.461026611,24.0348487,-2.17,1.79,0.141,-0.57,0.624500066
5.672673294,5.833895421,23.40971209,-2.19,1.77,0.136,-0.562,0.937998934
5.741673379,6.268276303,22.86552756,-2.21,1.76,0.131,-0.555,0.232627735
5.882459077,6.761558154,22.41459783,-2.23,1.74,0.126,-0.547,0.714048287
6.092447614,7.310985287,22.07028232,-2.25,1.73,0.122,-0.539,0.816733323
6.368917017,7.91243969,21.84719042,-2.26,1.71,0.118,-0.532,0.598720008
6.70865694,8.559053331,21.7610696,-2.28,1.69,0.114,-0.524,0.96101744
7.107416461,9.239669978,21.8282589,-2.3,1.68,0.11,-0.517,0.149851679
7.559165122,9.937243673,22.06453246,-2.32,1.66,0.107,-0.509,0.509584614
8.055206772,10.62738135,22.48314061,-2.33,1.64,0.104,-0.502,0.999632541
8.583231707,11.27740903,23.09190733,-2.35,1.63,0.101,-0.495,0.001469297
9.126464116,11.84653456,23.88941543,-2.37,1.61,0.098,-0.488,0.005868554
9.663151558,12.28781216,24.86065444,-2.39,1.59,0.0953,-0.482,0.023336455
10.16672377,12.55253859,25.97301581,-2.4,1.57,0.0929,-0.475,0.091167458
10.60696659,12.59724947,27.17406305,-2.42,1.55,0.0905,-0.469,0.33142381
10.95244373,12.3925496,28.39277226,-2.44,1.53,0.0883,-0.462,0.886328273
11.17410457,11.93179362,29.54551199,-2.45,1.51,0.0863,-0.456,0.403001863
11.24957173,11.23671947,30.54666802,-2.47,1.5,0.0843,-0.45,0.962365446
11.16716416,10.35731735,31.32182894,-2.48,1.48,0.0825,-0.444,0.144872777
10.92852683,9.364898244,31.81982391,-2.5,1.46,0.0808,-0.439,0.495538623
10.54899631,8.339951917,32.0197944,-2.51,1.44,0.0792,-0.433,0.999920384
10.0554977,7.358537242,31.93125598,-2.53,1.42,0.0777,-0.428,0.000318437
9.482551021,6.481333861,31.58785571,-2.54,1.4,0.0763,-0.423,0.001273342
8.867488923,5.747970174,31.03768307,-2.56,1.38,0.0749,-0.418,0.005086881
8.246044626,5.176900238,30.33351163,-2.57,1.36,0.0737,-0.413,0.020244019
7.649121976,4.76927126,29.52537878,-2.59,1.33,0.0725,-0.408,0.0793
7.101051068,4.514572131,28.65637096,-2.6,1.31,0.0714,-0.404,0.292
6.619199416,4.396207437,27.76124891,-2.62,1.29,0.0704,-0.4,0.827
6.214567233,4.395928947,26.86697659,-2.63,1.27,0.0694,-0.395,0.571691141
5.892940698,4.496789361,25.99420309,-2.64,1.25,0.0685,-0.392,0.979441521
5.656241299,4.684745613,25.15900948,-2.66,1.23,0.0676,-0.388,0.080543312
5.503819508,4.949231899,24.37453877,-2.67,1.2,0.0668,-0.384,0.296224346
5.433548048,5.283037091,23.65235983,-2.68,1.18,0.066,-0.381,0.833901932
5.442651022,5.68175049,23.00355071,-2.69,1.16,0.0653,-0.378,0.554037999
5.528255891,6.142946099,22.43954072,-2.7,1.14,0.0646,-0.375,0.988319578
5.687680214,6.665190202,21.97275318,-2.72,1.11,0.064,-0.372,0.046175957
5.918471918,7.246892528,21.61706286,-2.73,1.09,0.0634,-0.37,0.176174953
6.21821799,7.884981766,21.38803672,-2.74,1.07,0.0628,-0.367,0.580549355
6.584128894,8.573375803,21.30286882,-2.75,1.04,0.0623,-0.365,0.974047206
7.012401101,9.301243729,21.37985485,-2.76,1.02,0.0618,-0.363,0.101116987
7.497365534,10.05113352,21.63718944,-2.77,0.994,0.0613,-0.362,0.363569366
8.030453927,10.79718173,22.0908337,-2.78,0.97,0.0609,-0.36,0.925546729
8.599067529,11.50383454,22.75124061,-2.79,0.946,0.0605,-0.359,0.275639926
9.18551897,12.12576578,23.61891126,-2.8,0.921,0.0601,-0.358,0.798650229
9.766332437,12.60988057,24.67916108,-2.81,0.896,0.0597,-0.357,0.643232164
10.31229875,12.9002564,25.89711617,-2.82,0.871,0.0593,-0.356,0.917938189
10.78972431,12.94634857,27.21468965,-2.83,0.846,0.059,-0.356,0.301310681
11.1631926,12.71362121,28.55170786,-2.84,0.821,0.0587,-0.355,0.842090219
11.39979953,12.19416856,29.81289122,-2.85,0.795,0.0584,-0.355,0.53189713
11.47425845,11.41363718,30.9006653,-2.86,0.77,0.0581,-0.356,0.995930292
11.37370025,10.43094358,31.73116555,-2.87,0.744,0.0578,-0.356,0.01621258
11.10075065,9.329496749,32.24865794,-2.87,0.718,0.0576,-0.356,0.063798929
10.67380964,8.202107202,32.43352268,-2.88,0.691,0.0573,-0.357,0.238914502
10.12433243,7.134511161,32.30140402,-2.89,0.665,0.0571,-0.358,0.727337451
9.491909483,6.192725505,31.89477345,-2.9,0.638,0.0569,-0.359,0.793270734
8.818564954,5.417242448,31.27080065,-2.9,0.612,0.0567,-0.361,0.655969106
8.143689688,4.823977086,30.48979689,-2.91,0.585,0.0565,-0.362,0.902694552
7.500525438,4.409689899,29.60698826,-2.92,0.558,0.0563,-0.364,0.35134839
6.914462199,4.159047126,28.66833765,-2.92,0.53,0.0562,-0.366,0.911610795
6.402898931,4.051148472,27.70967603,-2.93,0.503,0.056,-0.368,0.322306214
5.976169461,4.064425776,26.75785977,-2.93,0.476,0.0558,-0.37,0.873699674
5.639014924,4.179701938,25.83279467,-2.94,0.448,0.0557,-0.373,0.441394216
5.392192044,4.381694043,24.94956547,-2.94,0.42,0.0556,-0.376,0.986261448
5.233951606,4.659405948,24.12029867,-2.95,0.392,0.0554,-0.379,0.054199216
5.161249184,5.005822265,23.35565365,-2.95,0.364,0.0553,-0.382,0.205046645
5.170640045,5.417204618,22.66597433,-2.96,0.336,0.0552,-0.385,0.652010074
5.258861951,5.892170119,22.06217886,-2.96,0.307,0.0551,-0.388,0.90757175
5.423131641,6.430630492,21.55645639,-2.96,0.279,0.055,-0.392,0.335541074
5.661182927,7.032595655,21.16280268,-2.97,0.25,0.0549,-0.396,0.891813047
5.971065109,7.696798458,20.89737378,-2.97,0.221,0.0548,-0.4,0.385930144
6.350707016,8.419078932,20.77857088,-2.97,0.192,0.0547,-0.404,0.947952272
6.797240861,9.190484755,20.82669128,-2.97,0.163,0.0546,-0.408,0.197355048
7.306079045,9.995115668,21.06289575,-2.98,0.134,0.0545,-0.413,0.633624133
7.869755679,10.80788636,21.50717241,-2.98,0.105,0.0544,-0.417,0.928578364
8.476595355,11.59262438,22.17497186,-2.98,0.0751,0.0544,-0.422,0.265282343
9.109365589,12.30124701,23.07233275,-2.98,0.0455,0.0543,-0.427,0.779630486
9.744207924,12.87508979,24.18972323,-2.98,0.0158,0.0543,-0.432,0.687227165
10.35030043,13.24958034,25.4955653,-2.98,-0.014,0.0542,-0.437,0.859783955
10.89081019,13.36303164,26.93138968,-2.98,-0.0439,0.0541,-0.443,0.482222022
11.32562851,13.16906186,28.41136293,-2.98,-0.074,0.0541,-0.448,0.998735774
11.61601886,12.65010791,29.82876641,-2.98,-0.104,0.054,-0.454,0.005050511
11.73062881,11.82753054,31.07017776,-2.98,-0.134,0.054,-0.46,0.020100012
11.65152932,10.76342505,32.0347708,-2.98,-0.165,0.054,-0.466,0.078784007
11.37848107,9.551619964,32.65291687,-2.98,-0.195,0.0539,-0.472,0.29030835
10.92990506,8.299862774,32.89749004,-2.98,-0.226,0.0539,-0.478,0.824117647
10.34008445,7.109265189,32.78407259,-2.98,-0.256,0.0539,-0.484,0.579791004
9.653454566,6.058001753,32.3611228,-2.97,-0.287,0.0538,-0.491,0.974533583
8.917741867,5.193576223,31.69501434,-2.97,-0.318,0.0538,-0.497,0.099271514
8.177784808,4.533788371,30.85561414,-2.97,-0.349,0.0538,-0.504,0.357666723
7.471245333,4.073471631,29.9061132,-2.96,-0.38,0.0538,-0.51,0.918964953
6.826561947,3.793271781,28.89805598,-2.96,-0.411,0.0538,-0.517,0.297873472
6.262824206,3.667650931,27.87054403,-2.96,-0.442,0.0538,-0.524,0.836579467
5.790931888,3.670759284,26.85189591,-2.95,-0.473,0.0538,-0.531,0.546857051
5.415388026,3.779983578,25.86226106,-2.95,-0.504,0.0538,-0.538,0.991217667
5.136224009,3.977597906,24.91624349,-2.94,-0.536,0.0537,-0.545,0.034820814
4.950744448,4.251115047,24.02510958,-2.94,-0.567,0.0537,-0.552,0.1344333
4.854940265,4.592866062,23.19849198,-2.93,-0.599,0.0538,-0.559,0.46544395
4.844527591,4.99918056,22.44566518,-2.93,-0.63,0.0538,-0.567,0.995223518
4.915630351,5.469384027,21.77651545,-2.92,-0.662,0.0538,-0.574,0.01901467
5.065148118,6.00470336,21.20231309,-2.92,-0.693,0.0538,-0.581,0.07461245
5.290850843,6.607081133,20.73635212,-2.91,-0.725,0.0538,-0.589,0.276181731
5.591228523,7.277838502,20.394466,-2.9,-0.757,0.0538,-0.596,0.79962153
5.965104285,8.016092662,20.19536013,-2.9,-0.788,0.0538,-0.603,0.640907756
6.410999908,8.816831374,20.16061718,-2.89,-0.82,0.0538,-0.611,0.920580017
6.926230209,9.668589326,20.31412882,-2.88,-0.852,0.0539,-0.618,0.292449797
7.505706432,10.55078675,20.68059478,-2.87,-0.884,0.0539,-0.626,0.827691653
8.140462553,11.43101649,21.2826451,-2.86,-0.916,0.0539,-0.633,0.570472722
8.81599965,12.2629279,22.1361646,-2.86,-0.948,0.054,-0.641,0.980134382
9.510686888,12.98582488,23.2436696,-2.85,-0.98,0.054,-0.648,0.077883901
10.19465889,13.52750982,24.58626772,-2.84,-1.01,0.054,-0.656,0.287271997
10.8298569,13.81190128,26.11588783,-2.83,-1.04,0.0541,-0.663,0.818987187
11.37195076,13.77201615,27.7508313,-2.82,-1.08,0.0541,-0.67,0.592988699
11.77466367,13.36670247,29.37844948,-2.81,-1.11,0.0541,-0.678,0.965412408
11.99635599,12.59651891,30.86768821,-2.8,-1.14,0.0542,-0.685,0.133565163
12.00769149,11.51210326,32.09067326,-2.78,-1.17,0.0542,-0.692,0.462902041
11.79826316,10.20951691,32.94757641,-2.77,-1.2,0.0543,-0.699,0.994494966
11.37986756,8.812105767,33.38584312,-2.76,-1.24,0.0543,-0.706,0.021898915
10.7850699,7.444888318,33.40642497,-2.75,-1.27,0.0544,-0.713,0.085677412
10.06143782,6.210991086,33.05561178,-2.74,-1.3,0.0545,-0.72,0.313347172
9.263379626,5.177782629,32.40747242,-2.72,-1.33,0.0545,-0.727,0.860642887
8.444070357,4.374875727,31.54469395,-2.71,-1.36,0.0546,-0.734,0.479746833
7.649383495,3.80107099,30.54393612,-2.7,-1.4,0.0546,-0.741,0.998359237
6.91462318,3.435225662,29.46801132,-2.68,-1.43,0.0547,-0.747,0.006552284
6.26383905,3.246805021,28.364005,-2.67,-1.46,0.0548,-0.754,0.026037407
5.71095647,3.203860759,27.26506643,-2.66,-1.49,0.0549,-0.76,0.101437842
5.261859609,3.277945817,26.19370579,-2.64,-1.52,0.0549,-0.766,0.364592824
4.91673682,3.446465886,25.16518514,-2.63,-1.56,0.055,-0.773,0.926659587
4.672250689,3.69327682,24.19035033,-2.61,-1.59,0.0551,-0.779,0.271846387
4.523317945,4.008263172,23.27775909,-2.6,-1.62,0.0552,-0.784,0.791783715
4.464437789,4.386423068,22.43521013,-2.58,-1.65,0.0553,-0.79,0.659449054
4.490593196,4.826771872,21.67085425,-2.56,-1.68,0.0553,-0.796,0.898303997
4.597785479,5.331209378,20.9940555,-2.55,-1.72,0.0554,-0.801,0.365415703
4.783265884,5.903376457,20.41612253,-2.53,-1.75,0.0555,-0.806,0.927548268
5.045513114,6.547446411,19.95097253,-2.51,-1.78,0.0556,-0.811,0.268809914
5.38398147,7.266742299,19.61572627,-2.5,-1.81,0.0557,-0.816,0.786204577
5.798616767,8.06203935,19.43115718,-2.48,-1.84,0.0558,-0.821,0.672347759
6.289111178,8.929407141,19.421818,-2.46,-1.87,0.0559,-0.825,0.881184999
6.853850248,9.857490652,19.6155387,-2.44,-1.9,0.056,-0.829,0.418791985
7.48850621,10.82426257,20.04183376,-2.42,-1.94,0.0562,-0.834,0.973621033
8.184269395,11.79355808,20.72861893,-2.41,-1.97,0.0563,-0.837,0.102732468
8.925808863,12.71217869,21.69662302,-2.39,-2,0.0564,-0.841,0.368714031
9.689238926,13.50900563,22.95118599,-2.37,-2.03,0.0565,-0.845,0.931055977
10.44064171,14.09819387,24.4720134,-2.35,-2.06,0.0566,-0.848,0.256762977
11.13599401,14.38861032,26.2030495,-2.33,-2.09,0.0567,-0.851,0.763343003
11.72349602,14.30045303,28.04659641,-2.31,-2.12,0.0569,-0.854,0.72260185
12.1490248,13.78688548,29.86694668,-2.29,-2.15,0.057,-0.856,0.801793665
12.36451213,12.85423007,31.50726325,-2.26,-2.18,0.0571,-0.858,0.635682335
12.3375982,11.57144217,32.81819854,-2.24,-2.21,0.0573,-0.86,0.926361216
